date,owner,station,time,artist,title,ensemble,gender,race,city,b2b_gender,b2b_combinedGender,b2b_lgbtq,b2b_raceGender
9/30/22,iHeartMedia,KASE-FM,4:29 PM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,collab,men,multiethnic,Austin,B2Bmen,B2BCombMen,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,4:32 PM,"TENPENNY, MITCHELL",Truth About You,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,4:45 PM,"RUCKER, DARIUS",Wagon Wheel,solo,men,black,Austin,B2Bmen,B2BCombMen,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,4:48 PM,"JOHNSON, CODY",Til You Can't,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,4:52 PM,"RHETT, THOMAS/GREEN, RILEY",Half Of Me,collab,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,4:55 PM,"CURRINGTON, BILLY",Must Be Doin' Somethin' Right,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,4:59 PM,"COMBS, LUKE",The Kind Of Love We Make,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,5:03 PM,"BRYAN, LUKE",Crash My Party,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,5:07 PM,"SWINDELL, COLE",She Had Me At Heads Carolina,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,5:10 PM,"LAMBERT, MIRANDA",The House That Built Me,solo,women,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,5:14 PM,"PARDI, JON",Last Night Lonely,solo,men,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,5:17 PM,"FLORIDA GEORGIA LINE/MCGRAW, TIM",May We All,collab,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,5:20 PM,PARMALEE,Take My Name,group,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,5:23 PM,"ALDEAN, JASON",Girl Like You,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,5:26 PM,"WALLEN, MORGAN",You Proof,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,5:29 PM,LADY ANTEBELLUM,Downtown,trio,male-female,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,5:32 PM,ZAC BROWN BAND,Out In The Middle,group,men,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,5:35 PM,"YOUNG, BRETT",Lady,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,5:38 PM,"COMBS, LUKE",The Kind Of Love We Make,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,5:41 PM,"WALKER, CLAY",She Won't Be Lonely Long,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,5:45 PM,"RAY, MICHAEL",Whiskey And Rain,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,6:01 PM,"CHESNEY, KENNY",American Kids,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,6:04 PM,"UNDERWOOD, CARRIE",Ghost Story,solo,women,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,6:08 PM,"COMBS, LUKE",One Number Away,solo,men,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,6:22 PM,"WALLEN, MORGAN",Wasted On You,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,6:25 PM,LOVE AND THEFT,Angel Eyes,duo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,6:28 PM,"SWINDELL, COLE",She Had Me At Heads Carolina,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,6:32 PM,"HUNT, SAM",23,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,6:35 PM,JELLY ROLL,Son Of A Sinner,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,6:38 PM,"BROOKS, GARTH",Callin' Baton Rouge,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,6:50 PM,"WALLEN, MORGAN",You Proof,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,6:53 PM,"ALDEAN, JASON",Night Train,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,6:56 PM,"BARRETT, GABBY",Pick Me Up,solo,women,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,6:59 PM,"ZAC BROWN BAND/BUFFETT, JIMMY",Knee Deep,collab,men,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,7:03 PM,"HUBBARD, TYLER",5 Foot 9,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,7:06 PM,"OWEN, JAKE",Made For You,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,7:10 PM,"COMBS, LUKE",The Kind Of Love We Make,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,7:23 PM,"ALLAN, GARY",Every Storm (Runs Out Of Rain),solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,7:27 PM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,collab,male-female,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,7:30 PM,"JOHNSON, CODY",Til You Can't,solo,men,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,7:33 PM,"CHURCH, ERIC",Springsteen,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,7:37 PM,"SWINDELL, COLE",She Had Me At Heads Carolina,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,7:41 PM,"CHESNEY, KENNY",The Good Stuff,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,7:44 PM,"DICKERSON, RUSSELL/SCOTT, JAKE",She Likes It,collab,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,7:55 PM,"DEAN, JACKSON",Don't Come Lookin',solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,7:58 PM,PARMALEE,Take My Name,group,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,8:00 PM,"BRICE, LEE",Soul,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,8:03 PM,"YOUNG, BRETT",You Didn't,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,8:07 PM,"RHETT, THOMAS/GREEN, RILEY",Half Of Me,collab,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,8:10 PM,"WALLEN, MORGAN",Wasted On You,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,8:21 PM,"URBAN, KEITH",You'll Think Of Me,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,8:25 PM,"SWINDELL, COLE",She Had Me At Heads Carolina,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,8:29 PM,"NICHOLS, JOE",Good Day For Living,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,8:32 PM,RASCAL FLATTS,Bless The Broken Road,trio,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,8:35 PM,"DAVIS, JORDAN",What My World Spins Around,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,8:39 PM,"BENTLEY, DIERKS",Living,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,8:42 PM,"HAYES, WALKER",Y'all Life,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,8:52 PM,"BIRGE, GEORGE",Mind On You,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,8:55 PM,"ALDEAN, JASON",Dirt Road Anthem,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,8:59 PM,"ELLIS, HANNAH",Country Can,solo,women,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,9:02 PM,"PARDI, JON",Last Night Lonely,solo,men,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,9:05 PM,"PARMALEE/BROWN, BLANCO",Just The Way,collab,men,multiethnic,Austin,B2Bmen,B2BCombMen,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,9:08 PM,"WALLEN, MORGAN",You Proof,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,9:18 PM,"URBAN, KEITH",Long Hot Summer,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,9:23 PM,"ALLEN, JIMMIE",down home,solo,men,black,Austin,B2Bmen,B2BCombMen,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,9:26 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,collab,male-female,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,9:29 PM,"ALDEAN, JASON",Tonight Looks Good On You,solo,men,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,9:32 PM,"COMBS, LUKE",The Kind Of Love We Make,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,9:36 PM,"HILL, FAITH",The Way You Love Me,solo,women,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,9:39 PM,"MCCOLLUM, PARKER",Handle On You,solo,men,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,9:50 PM,"SWINDELL, COLE",She Had Me At Heads Carolina,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,9:53 PM,LADY ANTEBELLUM,Just A Kiss,trio,male-female,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,9:56 PM,"ZIMMERMAN, BAILEY",Fall In Love,solo,men,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,10:00 PM,"JOHNSON, CODY",Til You Can't,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,10:04 PM,PARMALEE,Take My Name,group,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,10:07 PM,"BENTLEY, DIERKS",Gold,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,10:09 PM,ELI YOUNG BAND,Crazy Girl,group,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,10:20 PM,"HUNT, SAM",Water Under The Bridge,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,10:23 PM,"BRYAN, LUKE",Waves,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,10:27 PM,"WALLEN, MORGAN",You Proof,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,10:29 PM,"LYNCH, DUSTIN",Small Town Boy,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,10:33 PM,ZAC BROWN BAND,Out In The Middle,group,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,10:36 PM,"RAY, MICHAEL",Whiskey And Rain,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,10:39 PM,"SWINDELL, COLE",Hope You Get Lonely Tonight,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,10:49 PM,"UNDERWOOD, CARRIE",Ghost Story,solo,women,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,10:52 PM,"COMBS, LUKE",The Kind Of Love We Make,solo,men,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,10:56 PM,"BROOKS, GARTH",Ain't Going Down (Til The...),solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,11:00 PM,"URBAN, KEITH",Brown Eyes Baby,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,11:04 PM,JELLY ROLL,Son Of A Sinner,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,11:07 PM,"ELLIS, HANNAH",Country Can,solo,women,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,11:10 PM,"HOUSER, RANDY",Note To Self,solo,men,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,11:21 PM,"STAPLETON, CHRIS",Joy Of My Life,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,11:25 PM,"RHETT, THOMAS/GREEN, RILEY",Half Of Me,collab,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,11:28 PM,"CHESNEY, KENNY/OLD DOMINION",Beer With My…,collab,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,11:31 PM,"WILSON, LAINEY",Heart Like A Truck,solo,women,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,11:34 PM,"FLETCHER, JORDAN",Death And Taxes,solo,men,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,11:38 PM,"RAY, MICHAEL",Holy Water,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
9/30/22,iHeartMedia,KASE-FM,11:41 PM,"BALLERINI, KELSEA",Heartfirst,solo,women,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,11:50 PM,"JOHNSON, CODY",Human,solo,men,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,11:54 PM,"LAMBERT, MIRANDA",Strange,solo,women,white,Austin,X,X,B2BStraight,X
9/30/22,iHeartMedia,KASE-FM,11:57 PM,"MCCREERY, SCOTTY",It Matters To Her,solo,men,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,12:01 AM,"JONES, GEORGE",Finally Friday,solo,men,white,Austin,X,X,X,X
10/28/22,iHeartMedia,KASE-FM,12:03 AM,"DEAN, JACKSON",Don't Come Lookin',solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,12:06 AM,"BRYAN, LUKE",Knockin' Boots,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,12:09 AM,"BENTLEY, DIERKS",Gold,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,12:15 AM,"LAMBERT, MIRANDA",Strange,solo,women,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,12:19 AM,"RUCKER, DARIUS",Come Back Song,solo,men,black,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,12:21 AM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking,collab,male-female,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,12:24 AM,"YOUNG, CHRIS",Hangin' On,solo,men,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,12:27 AM,"YOUNG, BRETT",You Didn't,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,12:31 AM,"MCGRAW, TIM",Live Like You Were Dying,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,12:35 AM,"HUBBARD, TYLER",5 Foot 9,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,12:38 AM,"RICE, CHASE",Eyes On You,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,12:45 AM,"STAPLETON, CHRIS",Joy Of My Life,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,12:49 AM,"SHELTON, BLAKE",Boys 'Round Here,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,12:50 AM,"ALLEN, JIMMIE",down home,solo,men,black,Austin,B2Bmen,B2BCombMen,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,12:53 AM,"COMBS, LUKE",The Kind Of Love We Make,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,12:57 AM,"ALDEAN, JASON",She's Country,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,1:01 AM,"SWINDELL, COLE",She Had Me At Heads Carolina,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,1:04 AM,JELLY ROLL,Son Of A Sinner,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,1:08 AM,THOMPSON SQUARE,Are You Gonna Kiss Me Or Not,duo,male-female,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,1:11 AM,"BRYAN, LUKE",Country On,solo,men,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,1:19 AM,"ELLIS, HANNAH",Country Can,solo,women,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,1:21 AM,"PAISLEY, BRAD",She's Everything,solo,men,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,1:24 AM,"ZIMMERMAN, BAILEY",Fall In Love,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,1:27 AM,"LYNCH, DUSTIN",Momma's House,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,1:31 AM,"MCCOLLUM, PARKER",Handle On You,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,1:35 AM,"CHESNEY, KENNY",All The Pretty Girls,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,1:38 AM,"DAVIS, JORDAN",What My World Spins Around,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,1:41 AM,"HOUSER, RANDY",How Country Feels,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,1:47 AM,"URBAN, KEITH",Brown Eyes Baby,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,1:51 AM,DAN + SHAY,Speechless,duo,men,multiethnic,Austin,B2Bmen,B2BCombMen,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,1:52 AM,"SHELTON, BLAKE",No Body,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,1:55 AM,"HUNT, SAM",Body Like A Back Road,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,1:58 AM,"ALDEAN, JASON",Trouble With A Heartbreak,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,2:02 AM,"BRYAN, LUKE",One Margarita,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,2:05 AM,"BARRETT, GABBY",Pick Me Up,solo,women,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,2:07 AM,"ATKINS, RODNEY",Take A Back Road,solo,men,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,2:11 AM,"DICKERSON, RUSSELL/SCOTT, JAKE",She Likes It,collab,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,2:17 AM,"BALLERINI, KELSEA",Heartfirst,solo,women,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,2:20 AM,"RUCKER, DARIUS",Wagon Wheel,solo,men,black,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,2:23 AM,"NICHOLS, JOE",Good Day For Living,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,2:26 AM,"WALLEN, MORGAN",You Proof,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,2:28 AM,FLORIDA GEORGIA LINE,Get Your Shine On,duo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,2:31 AM,"BROWN, KANE/BROWN, KATELYN",Thank God,collab,male-female,multiethnic,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,2:34 AM,"SWINDELL, COLE",Single Saturday Night,solo,men,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,2:37 AM,"RHETT, THOMAS/GREEN, RILEY",Half Of Me,collab,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,2:44 AM,"HOUSER, RANDY",Note To Self,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,2:47 AM,"NAIL, DAVID",Whatever She's Got,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,2:49 AM,"ALDEAN, JASON",That's What Tequila Does,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,2:52 AM,LADY ANTEBELLUM,Need You Now,trio,male-female,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,2:56 AM,"RODGERS, JAMESON",Some Girls,solo,men,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,2:59 AM,"BRYAN, LUKE","Sunrise, Sunburn, Sunset",solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,3:03 AM,"HAYES, WALKER",Fancy Like,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,3:05 AM,"SMITH, NATE",Whiskey On You,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,3:08 AM,"LAMBERT, MIRANDA",Gunpowder & Lead,solo,women,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,3:11 AM,"DEAN, JACKSON",Don't Come Lookin',solo,men,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,3:18 AM,"BIRGE, GEORGE",Mind On You,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
10/28/22,iHeartMedia,KASE-FM,3:21 AM,"UNDERWOOD, CARRIE",Last Name,solo,women,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,3:23 AM,"WALLEN, MORGAN",Wasted On You,solo,men,white,Austin,X,X,B2BStraight,X
10/28/22,iHeartMedia,KASE-FM,3:26 AM,"LYNCH, DUSTIN",Party Mode,solo,men,white,Austin,B2Bmen,B2BCombMen,B2BStraight,B2BwhiteMen
